"","country","prov","dataset.id","distance_m","within_distance_type","pair_id","site_role","origin","org.site","unique.id","river","latitude","longitude","st.yr","ed.yr","yr.ln","yr.num"
"563","England","James Sinclair","ENG_062_MZB_LO",376.632217973753,"within_100m_to_1000m","ENG_062_MZB_LO_1369__ENG_062_MZB_LO_1370","i","second data call; new data","43545","ENG_062_MZB_LO_1369","GROM",51.1162019461,0.1837350668,2002,2018,17,10
"564","England","James Sinclair","ENG_062_MZB_LO",376.632217973753,"within_100m_to_1000m","ENG_062_MZB_LO_1369__ENG_062_MZB_LO_1370","j","second data call; new data","43546","ENG_062_MZB_LO_1370","GROM",51.1163057805,0.1781673222,2002,2018,17,9
"565","England","James Sinclair","ENG_062_MZB_LO",878.864119627356,"within_100m_to_1000m","ENG_062_MZB_LO_1377__ENG_062_MZB_LO_1378","i","second data call; new data","43597","ENG_062_MZB_LO_1377","PIPPINGFORD BROOK TRIB.",51.1010541226,0.1371690118,2002,2013,12,8
"566","England","James Sinclair","ENG_062_MZB_LO",878.864119627356,"within_100m_to_1000m","ENG_062_MZB_LO_1377__ENG_062_MZB_LO_1378","j","second data call; new data","43605","ENG_062_MZB_LO_1378","MEDWAY",51.1090018877,0.1402500504,2003,2016,14,5
"567","England","James Sinclair","ENG_062_MZB_LO",528.667641891204,"within_100m_to_1000m","ENG_062_MZB_LO_1244__ENG_062_MZB_LO_1379","i","second data call; new data","42355","ENG_062_MZB_LO_1244","BOUGH BEECH STREAM",51.2005232509,0.1370458869,2002,2011,10,9
"568","England","James Sinclair","ENG_062_MZB_LO",528.667641891204,"within_100m_to_1000m","ENG_062_MZB_LO_1244__ENG_062_MZB_LO_1379","j","second data call; new data","43617","ENG_062_MZB_LO_1379","EDEN (KENT)",51.1957249875,0.1387847096,2003,2017,15,6
"569","England","James Sinclair","ENG_062_MZB_LO",752.297229633143,"within_100m_to_1000m","ENG_062_MZB_LO_1334__ENG_062_MZB_LO_1382","i","second data call; new data","43192","ENG_062_MZB_LO_1334","BOURNE RIVULET",51.2303606321,-1.3816607156,2004,2017,14,7
"570","England","James Sinclair","ENG_062_MZB_LO",752.297229633143,"within_100m_to_1000m","ENG_062_MZB_LO_1334__ENG_062_MZB_LO_1382","j","second data call; new data","43637","ENG_062_MZB_LO_1382","BOURNE RIVULET",51.2367687039,-1.386158515,2003,2017,15,8
"571","England","James Sinclair","ENG_062_MZB_LO",159.831833859316,"within_100m_to_1000m","ENG_062_MZB_LO_1376__ENG_062_MZB_LO_1390","i","second data call; new data","43585","ENG_062_MZB_LO_1376","GREAT STOUR",51.223676184,0.7277801605,2002,2011,10,9
"572","England","James Sinclair","ENG_062_MZB_LO",159.831833859316,"within_100m_to_1000m","ENG_062_MZB_LO_1376__ENG_062_MZB_LO_1390","j","second data call; new data","43732","ENG_062_MZB_LO_1390","GREAT STOUR",51.2250468004,0.7268585859,2002,2011,10,5
"573","England","James Sinclair","ENG_062_MZB_LO",800.593043231065,"within_100m_to_1000m","ENG_062_MZB_LO_1215__ENG_062_MZB_LO_1393","i","second data call; new data","42126","ENG_062_MZB_LO_1215","DARENT",51.3737048386,0.2178799978,2002,2021,20,20
"574","England","James Sinclair","ENG_062_MZB_LO",800.593043231065,"within_100m_to_1000m","ENG_062_MZB_LO_1215__ENG_062_MZB_LO_1393","j","second data call; new data","43746","ENG_062_MZB_LO_1393","DARENT",51.3680601229,0.2101075244,2002,2014,13,13
"575","England","James Sinclair","ENG_062_MZB_LO",294.794135210736,"within_100m_to_1000m","ENG_062_MZB_LO_1177__ENG_062_MZB_LO_1396","i","second data call; new data","41982","ENG_062_MZB_LO_1177","TIDEBROOK",51.0179875258,0.3530298759,2002,2015,14,6
"576","England","James Sinclair","ENG_062_MZB_LO",294.794135210736,"within_100m_to_1000m","ENG_062_MZB_LO_1177__ENG_062_MZB_LO_1396","j","second data call; new data","43791","ENG_062_MZB_LO_1396","KENT ROTHER",51.0165193643,0.3567054599,2002,2015,14,5
"577","England","James Sinclair","ENG_062_MZB_LO",819.567193823957,"within_100m_to_1000m","ENG_062_MZB_LO_1364__ENG_062_MZB_LO_1404","i","second data call; new data","43484","ENG_062_MZB_LO_1364","CRAY",51.443373501,0.1548402848,2005,2015,11,6
"578","England","James Sinclair","ENG_062_MZB_LO",819.567193823957,"within_100m_to_1000m","ENG_062_MZB_LO_1364__ENG_062_MZB_LO_1404","j","second data call; new data","43811","ENG_062_MZB_LO_1404","CRAY",51.447803777,0.1647779346,2005,2023,19,12
"579","England","James Sinclair","ENG_062_MZB_LO",754.526627387811,"within_100m_to_1000m","ENG_062_MZB_LO_1334__ENG_062_MZB_LO_1418","i","second data call; new data","43192","ENG_062_MZB_LO_1334","BOURNE RIVULET",51.2303606321,-1.3816607156,2004,2017,14,7
"580","England","James Sinclair","ENG_062_MZB_LO",754.526627387811,"within_100m_to_1000m","ENG_062_MZB_LO_1334__ENG_062_MZB_LO_1418","j","second data call; new data","44146","ENG_062_MZB_LO_1418","BOURNE RIVULET",51.2236879638,-1.3781701379,2002,2024,23,23
"581","England","James Sinclair","ENG_062_MZB_LO",651.652423018428,"within_100m_to_1000m","ENG_062_MZB_LO_1364__ENG_062_MZB_LO_1421","i","second data call; new data","43484","ENG_062_MZB_LO_1364","CRAY",51.443373501,0.1548402848,2005,2015,11,6
"582","England","James Sinclair","ENG_062_MZB_LO",651.652423018428,"within_100m_to_1000m","ENG_062_MZB_LO_1364__ENG_062_MZB_LO_1421","j","second data call; new data","44230","ENG_062_MZB_LO_1421","SHUTTLE",51.4473743349,0.1475450388,2002,2024,23,13
"583","England","James Sinclair","ENG_062_MZB_LO",840.167616115848,"within_100m_to_1000m","ENG_062_MZB_LO_1254__ENG_062_MZB_LO_1422","i","second data call; new data","42509","ENG_062_MZB_LO_1254","KENT ROTHER",51.0095239204,0.4475920602,2002,2021,20,12
"584","England","James Sinclair","ENG_062_MZB_LO",840.167616115848,"within_100m_to_1000m","ENG_062_MZB_LO_1254__ENG_062_MZB_LO_1422","j","second data call; new data","44234","ENG_062_MZB_LO_1422","LIMDEN",51.0173371081,0.4481460859,2004,2015,12,6
"585","England","James Sinclair","ENG_062_MZB_LO",693.791911333247,"within_100m_to_1000m","ENG_062_MZB_LO_1401__ENG_062_MZB_LO_1435","i","second data call; new data","43806","ENG_062_MZB_LO_1401","MEDWAY",51.1003870156,0.0125861185,2003,2014,12,9
"586","England","James Sinclair","ENG_062_MZB_LO",693.791911333247,"within_100m_to_1000m","ENG_062_MZB_LO_1401__ENG_062_MZB_LO_1435","j","second data call; new data","44327","ENG_062_MZB_LO_1435","MEDWAY",51.0984198038,0.0223557881,2004,2021,18,12
"587","England","James Sinclair","ENG_062_MZB_LO",756.299839952159,"within_100m_to_1000m","ENG_062_MZB_LO_1225__ENG_062_MZB_LO_1436","i","second data call; new data","42175","ENG_062_MZB_LO_1225","SHOVELSTRODE STREAM",51.1145273411,0.1133580381,2002,2016,15,9
"588","England","James Sinclair","ENG_062_MZB_LO",756.299839952159,"within_100m_to_1000m","ENG_062_MZB_LO_1225__ENG_062_MZB_LO_1436","j","second data call; new data","44329","ENG_062_MZB_LO_1436","MEDWAY",51.1075363477,0.1120390771,2004,2014,11,5
"589","England","James Sinclair","ENG_062_MZB_LO",183.58886575733,"within_100m_to_1000m","ENG_062_MZB_LO_1463__ENG_062_MZB_LO_1464","i","second data call; new data","45346","ENG_062_MZB_LO_1463","CHEATON BROOK",52.231798285,-2.7314662363,2002,2014,13,5
"590","England","James Sinclair","ENG_062_MZB_LO",183.58886575733,"within_100m_to_1000m","ENG_062_MZB_LO_1463__ENG_062_MZB_LO_1464","j","second data call; new data","45347","ENG_062_MZB_LO_1464","MAIN DITCH",52.2335063423,-2.7314943763,2003,2017,15,6
"591","England","James Sinclair","ENG_062_MZB_LO",904.474639322091,"within_100m_to_1000m","ENG_062_MZB_LO_1441__ENG_062_MZB_LO_1468","i","second data call; new data","45254","ENG_062_MZB_LO_1441","WYE (WALES)",52.0505994552,-2.7121720115,2002,2024,23,17
"592","England","James Sinclair","ENG_062_MZB_LO",904.474639322091,"within_100m_to_1000m","ENG_062_MZB_LO_1441__ENG_062_MZB_LO_1468","j","second data call; new data","45352","ENG_062_MZB_LO_1468","EIGN BROOK",52.0505375704,-2.6985214108,2004,2022,19,13
"593","England","James Sinclair","ENG_062_MZB_LO",884.810236187993,"within_100m_to_1000m","ENG_062_MZB_LO_1556__ENG_062_MZB_LO_1565","i","second data call; new data","47497","ENG_062_MZB_LO_1556","ASHOP",53.3985712539,-1.7767174596,2002,2024,23,23
"594","England","James Sinclair","ENG_062_MZB_LO",884.810236187993,"within_100m_to_1000m","ENG_062_MZB_LO_1556__ENG_062_MZB_LO_1565","j","second data call; new data","47545","ENG_062_MZB_LO_1565","ALPORT",53.402601967,-1.7887137832,2002,2013,12,5
"595","England","James Sinclair","ENG_062_MZB_LO",829.386786150482,"within_100m_to_1000m","ENG_062_MZB_LO_1517__ENG_062_MZB_LO_1581","i","second data call; new data","47160","ENG_062_MZB_LO_1517","WESTWOOD BROOK",53.1129048835,-1.3741880591,2002,2015,14,6
"596","England","James Sinclair","ENG_062_MZB_LO",829.386786150482,"within_100m_to_1000m","ENG_062_MZB_LO_1517__ENG_062_MZB_LO_1581","j","second data call; new data","47717","ENG_062_MZB_LO_1581","ALFRETON BROOK",53.1077588303,-1.3837332295,2002,2015,14,6
"597","England","James Sinclair","ENG_062_MZB_LO",229.278066494765,"within_100m_to_1000m","ENG_062_MZB_LO_1588__ENG_062_MZB_LO_1589","i","second data call; new data","48034","ENG_062_MZB_LO_1588","LONGTON BROOK",52.9655682623,-2.1966060814,2002,2016,15,5
"598","England","James Sinclair","ENG_062_MZB_LO",229.278066494765,"within_100m_to_1000m","ENG_062_MZB_LO_1588__ENG_062_MZB_LO_1589","j","second data call; new data","48036","ENG_062_MZB_LO_1589","RIVER TRENT",52.9641345756,-2.1992198535,2003,2015,13,11
"599","England","James Sinclair","ENG_062_MZB_LO",561.145357358567,"within_100m_to_1000m","ENG_062_MZB_LO_1588__ENG_062_MZB_LO_1590","i","second data call; new data","48034","ENG_062_MZB_LO_1588","LONGTON BROOK",52.9655682623,-2.1966060814,2002,2016,15,5
"600","England","James Sinclair","ENG_062_MZB_LO",561.145357358567,"within_100m_to_1000m","ENG_062_MZB_LO_1588__ENG_062_MZB_LO_1590","j","second data call; new data","48055","ENG_062_MZB_LO_1590","PARK BROOK",52.9664437945,-2.2051264829,2002,2015,14,7
"601","England","James Sinclair","ENG_062_MZB_LO",456.873245518612,"within_100m_to_1000m","ENG_062_MZB_LO_1589__ENG_062_MZB_LO_1590","i","second data call; new data","48036","ENG_062_MZB_LO_1589","RIVER TRENT",52.9641345756,-2.1992198535,2003,2015,13,11
"602","England","James Sinclair","ENG_062_MZB_LO",456.873245518612,"within_100m_to_1000m","ENG_062_MZB_LO_1589__ENG_062_MZB_LO_1590","j","second data call; new data","48055","ENG_062_MZB_LO_1590","PARK BROOK",52.9664437945,-2.2051264829,2002,2015,14,7
"603","England","James Sinclair","ENG_062_MZB_LO",418.906028927408,"within_100m_to_1000m","ENG_062_MZB_LO_1487__ENG_062_MZB_LO_1626","i","second data call; new data","46928","ENG_062_MZB_LO_1487","SOAR",52.8043474045,-1.256139871,2002,2016,15,5
"604","England","James Sinclair","ENG_062_MZB_LO",418.906028927408,"within_100m_to_1000m","ENG_062_MZB_LO_1487__ENG_062_MZB_LO_1626","j","second data call; new data","48424","ENG_062_MZB_LO_1626","LONG WHATTON BROOK",52.8017795149,-1.2609745513,2002,2013,12,5
"605","England","James Sinclair","ENG_062_MZB_LO",291.40160770718,"within_100m_to_1000m","ENG_062_MZB_LO_1561__ENG_062_MZB_LO_1631","i","second data call; new data","47521","ENG_062_MZB_LO_1561","LANGHAM BROOK",52.7457944769,-0.7791273119,2002,2015,14,9
"606","England","James Sinclair","ENG_062_MZB_LO",291.40160770718,"within_100m_to_1000m","ENG_062_MZB_LO_1561__ENG_062_MZB_LO_1631","j","second data call; new data","48443","ENG_062_MZB_LO_1631","WYMONDHAM BROOK",52.7469032034,-0.7750518483,2002,2016,15,7
"607","England","James Sinclair","ENG_062_MZB_LO",865.912929861643,"within_100m_to_1000m","ENG_062_MZB_LO_1575__ENG_062_MZB_LO_1631","i","second data call; new data","47615","ENG_062_MZB_LO_1575","WHISSENDINE BROOK",52.7411786003,-0.7657170134,2002,2018,17,10
"608","England","James Sinclair","ENG_062_MZB_LO",865.912929861643,"within_100m_to_1000m","ENG_062_MZB_LO_1575__ENG_062_MZB_LO_1631","j","second data call; new data","48443","ENG_062_MZB_LO_1631","WYMONDHAM BROOK",52.7469032034,-0.7750518483,2002,2016,15,7
"609","England","James Sinclair","ENG_062_MZB_LO",761.489152756034,"within_100m_to_1000m","ENG_062_MZB_LO_1633__ENG_062_MZB_LO_1637","i","second data call; new data","48447","ENG_062_MZB_LO_1633","MARKEATON BROOK",52.9210476919,-1.4687837509,2002,2023,22,8
"610","England","James Sinclair","ENG_062_MZB_LO",761.489152756034,"within_100m_to_1000m","ENG_062_MZB_LO_1633__ENG_062_MZB_LO_1637","j","second data call; new data","48473","ENG_062_MZB_LO_1637","DERWENT (LT)",52.9270887045,-1.4748981414,2003,2016,14,5
"611","England","James Sinclair","ENG_062_MZB_LO",138.001772460613,"within_100m_to_1000m","ENG_062_MZB_LO_1659__ENG_062_MZB_LO_1666","i","second data call; new data","48917","ENG_062_MZB_LO_1659","DOVER BECK",53.0316493984,-1.0428031537,2002,2016,15,6
"612","England","James Sinclair","ENG_062_MZB_LO",138.001772460613,"within_100m_to_1000m","ENG_062_MZB_LO_1659__ENG_062_MZB_LO_1666","j","second data call; new data","48938","ENG_062_MZB_LO_1666","GRIMESMOOR DYKE",53.031134691,-1.044753085,2002,2016,15,7
"613","England","James Sinclair","ENG_062_MZB_LO",579.251078799928,"within_100m_to_1000m","ENG_062_MZB_LO_1534__ENG_062_MZB_LO_1673","i","second data call; new data","47338","ENG_062_MZB_LO_1534","BREACH BROOK",52.462633844,-1.5021738103,2002,2015,14,6
"614","England","James Sinclair","ENG_062_MZB_LO",579.251078799928,"within_100m_to_1000m","ENG_062_MZB_LO_1534__ENG_062_MZB_LO_1673","j","second data call; new data","49018","ENG_062_MZB_LO_1673","SOWE",52.4651180301,-1.4943447188,2002,2016,15,5
"615","England","James Sinclair","ENG_062_MZB_LO",109.797970319893,"within_100m_to_1000m","ENG_062_MZB_LO_1684__ENG_062_MZB_LO_1685","i","second data call; new data","49154","ENG_062_MZB_LO_1684","TORNE",53.4897216124,-1.0533562288,2004,2022,19,5
"616","England","James Sinclair","ENG_062_MZB_LO",109.797970319893,"within_100m_to_1000m","ENG_062_MZB_LO_1684__ENG_062_MZB_LO_1685","j","second data call; new data","49155","ENG_062_MZB_LO_1685","MOTHER DRAIN",53.4893928437,-1.0549762291,2003,2023,21,6
"617","England","James Sinclair","ENG_062_MZB_LO",913.894860342294,"within_100m_to_1000m","ENG_062_MZB_LO_1566__ENG_062_MZB_LO_1689","i","second data call; new data","47551","ENG_062_MZB_LO_1566","DOVE (DOVE(UPPER))",52.9500143828,-1.829736462,2002,2017,16,6
"618","England","James Sinclair","ENG_062_MZB_LO",913.894860342294,"within_100m_to_1000m","ENG_062_MZB_LO_1566__ENG_062_MZB_LO_1689","j","second data call; new data","49171","ENG_062_MZB_LO_1689","CHURNET",52.951022326,-1.8437083377,2002,2020,19,17
"619","England","James Sinclair","ENG_062_MZB_LO",964.041284397309,"within_100m_to_1000m","ENG_062_MZB_LO_1483__ENG_062_MZB_LO_1694","i","second data call; new data","46894","ENG_062_MZB_LO_1483","TRENT",52.8740670706,-1.2613373589,2008,2024,17,16
"620","England","James Sinclair","ENG_062_MZB_LO",964.041284397309,"within_100m_to_1000m","ENG_062_MZB_LO_1483__ENG_062_MZB_LO_1694","j","second data call; new data","49307","ENG_062_MZB_LO_1694","SOAR",52.8670583134,-1.2705771904,2002,2012,11,5
"621","England","James Sinclair","ENG_062_MZB_LO",329.772334052578,"within_100m_to_1000m","ENG_062_MZB_LO_1517__ENG_062_MZB_LO_1722","i","second data call; new data","47160","ENG_062_MZB_LO_1517","WESTWOOD BROOK",53.1129048835,-1.3741880591,2002,2015,14,6
"622","England","James Sinclair","ENG_062_MZB_LO",329.772334052578,"within_100m_to_1000m","ENG_062_MZB_LO_1517__ENG_062_MZB_LO_1722","j","second data call; new data","49859","ENG_062_MZB_LO_1722","ALFRETON BROOK",53.1112820427,-1.3698643484,2002,2020,19,12
"623","England","James Sinclair","ENG_062_MZB_LO",974.251246178777,"within_100m_to_1000m","ENG_062_MZB_LO_1581__ENG_062_MZB_LO_1722","i","second data call; new data","47717","ENG_062_MZB_LO_1581","ALFRETON BROOK",53.1077588303,-1.3837332295,2002,2015,14,6
"624","England","James Sinclair","ENG_062_MZB_LO",974.251246178777,"within_100m_to_1000m","ENG_062_MZB_LO_1581__ENG_062_MZB_LO_1722","j","second data call; new data","49859","ENG_062_MZB_LO_1722","ALFRETON BROOK",53.1112820427,-1.3698643484,2002,2020,19,12
"625","England","James Sinclair","ENG_062_MZB_LO",183.957236227024,"within_100m_to_1000m","ENG_062_MZB_LO_1500__ENG_062_MZB_LO_1728","i","second data call; new data","47063","ENG_062_MZB_LO_1500","TRENT",52.8471073987,-1.5633183005,2002,2024,23,21
"626","England","James Sinclair","ENG_062_MZB_LO",183.957236227024,"within_100m_to_1000m","ENG_062_MZB_LO_1500__ENG_062_MZB_LO_1728","j","second data call; new data","49929","ENG_062_MZB_LO_1728","EGGINGTON BROOK",52.8488159452,-1.5634645256,2002,2014,13,5
"627","England","James Sinclair","ENG_062_MZB_LO",884.362790229583,"within_100m_to_1000m","ENG_062_MZB_LO_1536__ENG_062_MZB_LO_1738","i","second data call; new data","47357","ENG_062_MZB_LO_1536","AVON (LS - ABOVE SOWE)",52.3836769314,-1.2720952807,2002,2018,17,10
"628","England","James Sinclair","ENG_062_MZB_LO",884.362790229583,"within_100m_to_1000m","ENG_062_MZB_LO_1536__ENG_062_MZB_LO_1738","j","second data call; new data","50054","ENG_062_MZB_LO_1738","AVON (LS - ABOVE SOWE)",52.3896757035,-1.28129806,2002,2018,17,7
"629","England","James Sinclair","ENG_062_MZB_LO",783.25677585158,"within_100m_to_1000m","ENG_062_MZB_LO_1595__ENG_062_MZB_LO_1739","i","second data call; new data","48096","ENG_062_MZB_LO_1595","EREWASH",52.9026171919,-1.2540432268,2002,2015,14,9
"630","England","James Sinclair","ENG_062_MZB_LO",783.25677585158,"within_100m_to_1000m","ENG_062_MZB_LO_1595__ENG_062_MZB_LO_1739","j","second data call; new data","50072","ENG_062_MZB_LO_1739","EREWASH",52.8974219658,-1.2455996648,2002,2015,14,6
"631","England","James Sinclair","ENG_062_MZB_LO",274.885844382479,"within_100m_to_1000m","ENG_062_MZB_LO_1539__ENG_062_MZB_LO_1744","i","second data call; new data","47376","ENG_062_MZB_LO_1539","STOCKTON BROOK",52.2551740687,-1.3601948376,2003,2015,13,5
"632","England","James Sinclair","ENG_062_MZB_LO",274.885844382479,"within_100m_to_1000m","ENG_062_MZB_LO_1539__ENG_062_MZB_LO_1744","j","second data call; new data","50160","ENG_062_MZB_LO_1744","STOWE",52.252627634,-1.3598066279,2003,2018,16,7
"633","England","James Sinclair","ENG_062_MZB_LO",360.487596008975,"within_100m_to_1000m","ENG_062_MZB_LO_1569__ENG_062_MZB_LO_1750","i","second data call; new data","47580","ENG_062_MZB_LO_1569","EREWASH",53.0145492537,-1.3224868905,2002,2011,10,5
"634","England","James Sinclair","ENG_062_MZB_LO",360.487596008975,"within_100m_to_1000m","ENG_062_MZB_LO_1569__ENG_062_MZB_LO_1750","j","second data call; new data","50336","ENG_062_MZB_LO_1750","BAILEY BROOK",53.0140950945,-1.3279939945,2002,2024,23,14
"635","England","James Sinclair","ENG_062_MZB_LO",568.934983942363,"within_100m_to_1000m","ENG_062_MZB_LO_1514__ENG_062_MZB_LO_1758","i","second data call; new data","47155","ENG_062_MZB_LO_1514","SCOTIA BROOK",53.0504897903,-2.2069441762,2002,2015,14,6
"636","England","James Sinclair","ENG_062_MZB_LO",568.934983942363,"within_100m_to_1000m","ENG_062_MZB_LO_1514__ENG_062_MZB_LO_1758","j","second data call; new data","50380","ENG_062_MZB_LO_1758","SCOTIA BROOK",53.0464705832,-2.2126527383,2002,2012,11,5
"637","England","James Sinclair","ENG_062_MZB_LO",472.204551779662,"within_100m_to_1000m","ENG_062_MZB_LO_1761__ENG_062_MZB_LO_1762","i","second data call; new data","50440","ENG_062_MZB_LO_1761","DOVE (DOVE(UPPER))",53.0093608496,-1.7659384987,2002,2017,16,11
"638","England","James Sinclair","ENG_062_MZB_LO",472.204551779662,"within_100m_to_1000m","ENG_062_MZB_LO_1761__ENG_062_MZB_LO_1762","j","second data call; new data","50441","ENG_062_MZB_LO_1762","BENTLEY BROOK",53.0119199847,-1.7600224661,2002,2015,14,5
"639","England","James Sinclair","ENG_062_MZB_LO",277.248186456533,"within_100m_to_1000m","ENG_062_MZB_LO_1769__ENG_062_MZB_LO_1770","i","second data call; new data","50487","ENG_062_MZB_LO_1769","MACKWORTH BROOK",52.9375233024,-1.5081457307,2002,2024,23,10
"640","England","James Sinclair","ENG_062_MZB_LO",277.248186456533,"within_100m_to_1000m","ENG_062_MZB_LO_1769__ENG_062_MZB_LO_1770","j","second data call; new data","50488","ENG_062_MZB_LO_1770","MARKEATON BROOK",52.9399627105,-1.5067640483,2003,2024,22,9
